OBJECTID,PATH_TYPE,STATUS,SURFACE,LENGTH_M
2378,Virtual Link,Active,,63.509624
2379,Virtual Link,Active,,15.624164
2380,Virtual Link,Active,,11.979849
2381,Virtual Link,Active,,26.41648
2382,Pedestrian Crossing,Active,,26.700936
2383,Pedestrian Crossing,Active,,22.489451
2384,Virtual Link,Active,,14.507423
2385,Virtual Link,Active,,18.472752
2386,Virtual Link,Active,,13.445247
2387,Virtual Link,Active,,13.541522
2388,Virtual Link,Active,,10.965723
2389,Virtual Link,Active,,13.53891
2390,Virtual Link,Active,,16.414684
2391,Virtual Link,Active,,17.79941
2392,Virtual Link,Active,,13.032795
2393,Virtual Link,Active,,9.540029
2394,Virtual Link,Active,,12.862044
2395,Virtual Link,Active,,7.158062
2396,Virtual Link,Active,,11.573491
2397,Pedestrian Crossing,Active,,10.231866
2398,Virtual Link,Active,,29.721689
2399,Pedestrian Crossing,Active,,35.163754
2400,Virtual Link,Active,,15.253219
2401,Virtual Link,Active,,9.862482
2402,Virtual Link,Active,,16.018432
2403,Pedestrian Crossing,Active,,11.128802
2404,Pedestrian Crossing,Active,,13.256015
2405,Virtual Link,Active,,9.425555
2406,Pedestrian Crossing,Active,,35.935013
2407,Virtual Link,Active,,12.471678
2408,Virtual Link,Active,,27.152609
2409,Virtual Link,Active,,12.312666
2410,Virtual Link,Active,,248.291324
2411,Virtual Link,Active,,13.577554
2412,Pedestrian Crossing,Active,,40.672472
2413,Virtual Link,Active,,10.77068
2414,Pedestrian Crossing,Active,,19.68467
2415,Pedestrian Crossing,Active,,17.724581
2416,Virtual Link,Active,,14.757439
2417,Virtual Link,Active,,24.135874
2418,Virtual Link,Active,,104.319916
2419,Virtual Link,Active,,17.834458
2420,Virtual Link,Active,,4.362292
2421,Virtual Link,Active,,5.811425
2422,Virtual Link,Active,,6.208699
2423,Pedestrian Crossing,Active,,38.219403
2424,Virtual Link,Active,,29.839859
2425,Virtual Link,Active,,11.193064
2426,Pedestrian Crossing,Active,,21.434451
2427,Virtual Link,Active,,10.330488
2428,Virtual Link,Active,,14.555703
2429,Virtual Link,Active,,13.051983
2430,Virtual Link,Active,,10.481509
2431,Pedestrian Crossing,Active,,9.982069
2432,Virtual Link,Active,,16.651677
2433,Virtual Link,Active,,12.222128
2434,Campus Walkway,Active,,30.72293
2435,Campus Walkway,Active,,31.630881
2436,Campus Walkway,Active,,44.885099
2437,Virtual Link,Active,,77.888486
2438,Campus Walkway,Active,,5.129369
2439,Sidewalk,Active,Concrete,455.071134
2440,Sidewalk,Active,Concrete,278.957922
2441,Sidewalk,Active,Concrete,34.098839
2442,Sidewalk,Active,Concrete,175.480971
2443,Sidewalk,Active,Concrete,105.460016
2444,Sidewalk,Active,Concrete,290.403843
2445,Sidewalk,Active,Concrete,31.757954
2446,Sidewalk,Active,Concrete,72.454387
2447,Sidewalk,Active,Concrete,66.697249
2448,Sidewalk,Active,Concrete,232.962435
2449,Sidewalk,Active,Concrete,137.751536
2450,Sidewalk,Active,Concrete,87.245173
2451,Multi Use,Active,,6.380126
2452,Sidewalk,Active,Concrete,88.156499
2453,Sidewalk,Active,Concrete,2.345108
2454,Community Trail,Active,Mulch,590.961172
2455,Sidewalk,Active,Concrete,90.478412
2456,Sidewalk,Active,Concrete,61.599884
2457,Community Trail,Active,Asphalt,256.565116
2458,Community Trail,Active,Asphalt,70.670498
2459,Sidewalk,Active,Concrete,67.212291
2460,Sidewalk,Active,Concrete,145.622051
2461,Walkway,Active,Asphalt,67.17969
2462,Sidewalk,Active,Concrete,66.064004
2463,Multi Use,Active,,133.840751
2464,Sidewalk,Active,Concrete,98.151423
2465,Sidewalk,Active,Concrete,299.732868
2466,Sidewalk,Active,Concrete,85.263804
2467,Sidewalk,Active,Concrete,159.6061
2468,Sidewalk,Active,Concrete,115.41605
2469,Community Trail,Active,Asphalt,253.736209
2470,Sidewalk,Active,Concrete,187.991753
2471,Sidewalk,Active,Concrete,41.402171
2472,Sidewalk,Active,Concrete,78.473578
2473,Community Trail,Active,,11.775922
2474,Sidewalk,Active,Concrete,159.245675
2475,Sidewalk,Active,Concrete,224.170999
2476,Walkway,Active,Stonedust,49.697779
2477,Sidewalk,Active,Concrete,49.867195
2478,Sidewalk,Active,Concrete,44.496649
2479,Walkway,Active,,42.526492
2480,Sidewalk,Active,Concrete,132.785898
2481,Sidewalk,Active,Concrete,38.7807
2482,Sidewalk,Active,Concrete,6.1201
2483,Sidewalk,Active,Concrete,215.540309
2484,Multi Use,Active,,97.940976
2485,Sidewalk,Active,Concrete,74.67625
2486,Community Trail,Active,Asphalt,322.006251
2487,Sidewalk,Active,Concrete,191.948215
2488,Sidewalk,Active,Concrete,85.220808
2489,Sidewalk,Active,Concrete,69.48705
2490,Community Trail,Active,Stonedust,484.190369
2491,Sidewalk,Active,Concrete,133.22056
2492,Sidewalk,Active,Concrete,108.54447
2493,Sidewalk,Active,Concrete,93.206241
2494,Sidewalk,Active,Concrete,52.499501
2495,Sidewalk,Active,Concrete,68.376727
2496,Sidewalk,Active,Concrete,12.783904
2497,Sidewalk,Active,Concrete,76.598518
2498,Sidewalk,Active,Concrete,78.911421
2499,Sidewalk,Active,Concrete,130.76091
2500,Sidewalk,Active,Concrete,83.91847
2501,Sidewalk,Active,Concrete,124.834242
2502,Sidewalk,Active,Concrete,34.044765
2503,Sidewalk,Active,Concrete,40.883354
2504,Sidewalk,Active,Concrete,61.259346
2505,Sidewalk,Active,Concrete,18.451515
2506,Sidewalk,Active,Concrete,78.963486
2507,Sidewalk,Active,Concrete,6.655939
2508,Sidewalk,Active,Concrete,236.278047
2509,Walkway,Active,,66.107426
2510,Walkway,Active,,53.170706
2511,Sidewalk,Active,Concrete,55.948365
2512,Sidewalk,Active,Concrete,195.419686
2513,Sidewalk,Active,Concrete,14.421397
2514,Sidewalk,Active,Concrete,31.834423
2515,Sidewalk,Active,Concrete,253.749363
2516,Sidewalk,Active,Concrete,38.241395
2517,Sidewalk,Active,Concrete,277.24744
2518,Community Trail,Active,,185.976984
2519,Sidewalk,Active,Concrete,72.353035
2520,Sidewalk,Active,Concrete,117.574509
2521,Sidewalk,Active,Concrete,83.810455
2522,Walkway,Active,Asphalt,39.086245
2523,Sidewalk,Active,Concrete,160.678081
2524,Sidewalk,Active,Concrete,18.792459
2525,Community Trail,Active,Asphalt,300.690276
2526,Sidewalk,Active,Concrete,8.055959
2527,Sidewalk,Active,Concrete,310.046921
2528,Sidewalk,Active,Concrete,148.057539
2529,Sidewalk,Active,Concrete,214.964314
2530,Sidewalk,Active,Concrete,6.620058
2531,Sidewalk,Active,Concrete,203.837974
2532,Sidewalk,Active,Concrete,191.014814
2533,Sidewalk,Active,Concrete,151.11248
2534,Sidewalk,Active,Concrete,97.947717
2535,Sidewalk,Active,Concrete,17.821334
2536,Sidewalk,Active,Concrete,30.928391
2537,Sidewalk,Active,Concrete,38.107223
2538,Sidewalk,Active,Concrete,14.929121
2539,Sidewalk,Active,Concrete,116.356479
2540,Sidewalk,Active,Concrete,239.944439
2541,Sidewalk,Active,Concrete,78.417313
2542,Sidewalk,Active,Concrete,82.694779
2543,Sidewalk,Active,Concrete,163.249845
2544,Sidewalk,Active,Concrete,142.230068
2545,Sidewalk,Active,Concrete,13.027643
2546,Sidewalk,Active,Concrete,39.891209
2547,Sidewalk,Active,Concrete,80.874372
2548,Sidewalk,Active,Concrete,53.744971
2549,Sidewalk,Active,Concrete,113.643021
2550,Sidewalk,Active,Concrete,10.221865
2551,Community Trail,Active,,17.153395
2552,Sidewalk,Active,Concrete,5.999591
2553,Sidewalk,Active,Concrete,187.271744
2554,Sidewalk,Active,Concrete,81.921512
2555,Sidewalk,Active,Concrete,82.978266
2556,Sidewalk,Active,Concrete,11.92974
2557,Sidewalk,Active,Concrete,181.904394
2558,Sidewalk,Active,Concrete,89.427985
2559,Sidewalk,Active,Concrete,83.249652
2560,Sidewalk,Active,Concrete,94.814657
2561,Sidewalk,Active,Concrete,27.995889
2562,Multi Use,Active,Concrete,71.202702
2563,Community Trail,Active,,126.108173
2564,Sidewalk,Active,Concrete,35.683955
2565,Sidewalk,Active,Concrete,129.309369
2566,Sidewalk,Active,Concrete,48.5043
2567,Sidewalk,Active,Concrete,81.302742
2568,Sidewalk,Active,Concrete,6.599761
2569,Sidewalk,Active,Concrete,34.456513
2570,Sidewalk,Active,Concrete,574.61969
2571,Community Trail,Active,Asphalt,88.876711
2572,Sidewalk,Active,Concrete,298.02126
2573,Sidewalk,Active,Concrete,36.761014
2574,Sidewalk,Active,Concrete,355.697325
2575,Sidewalk,Active,Concrete,295.265631
2576,Sidewalk,Active,Concrete,279.12318
2577,Sidewalk,Active,Concrete,82.53448
2578,Sidewalk,Active,Concrete,31.76975
2579,Walkway,Active,,8.218744
2580,Sidewalk,Active,Concrete,93.135359
2581,Sidewalk,Active,Concrete,67.358818
2582,Sidewalk,Active,Concrete,144.53011
2583,Sidewalk,Active,Concrete,10.216756
2584,Community Trail,Active,Asphalt,74.767596
2585,Sidewalk,Active,Concrete,8.995824
2586,Sidewalk,Active,Concrete,175.89167
2587,Sidewalk,Active,Concrete,217.211607
2588,Sidewalk,Active,Concrete,133.967248
2589,Community Trail,Active,,201.625276
2590,Community Trail,Active,,35.60315
2591,Sidewalk,Active,Concrete,81.241142
2592,Sidewalk,Active,Concrete,35.613759
2593,Sidewalk,Active,Concrete,160.975258
2594,Sidewalk,Active,Concrete,89.157717
2595,Sidewalk,Active,Concrete,240.408373
2596,Sidewalk,Active,Concrete,104.300753
2597,Community Trail,Active,,71.487699
2598,Sidewalk,Active,Concrete,156.185547
2599,Sidewalk,Active,Concrete,8.597605
2600,Community Trail,Active,,55.325699
2601,Sidewalk,Active,Concrete,230.586514
2602,Sidewalk,Active,Concrete,101.388338
2603,Community Trail,Active,,18.371419
2604,Sidewalk,Active,Concrete,98.210174
2605,Sidewalk,Active,Concrete,7.577409
2606,Sidewalk,Active,Concrete,7.035668
2607,Sidewalk,Active,Concrete,94.520163
2608,Sidewalk,Active,Concrete,150.113689
2609,Multi Use,Active,Asphalt,37.179845
2610,Sidewalk,Active,Concrete,29.326003
2611,Sidewalk,Active,Concrete,286.28816
2612,Sidewalk,Active,Concrete,169.724111
2613,Sidewalk,Active,Concrete,40.144985
2614,Sidewalk,Active,Concrete,132.498122
2615,Multi Use,Active,,91.863876
2616,Sidewalk,Active,Concrete,505.800255
2617,Sidewalk,Active,Concrete,24.679866
2618,Sidewalk,Active,Concrete,15.580562
2619,Sidewalk,Active,Concrete,31.956104
2620,Sidewalk,Active,Concrete,162.902051
2621,Sidewalk,Active,Concrete,36.711716
2622,Sidewalk,Active,Concrete,103.689605
2623,Community Trail,Active,,39.257384
2624,Sidewalk,Active,Concrete,216.788246
2625,Sidewalk,Active,Concrete,261.595466
2626,Sidewalk,Active,Concrete,41.916527
2627,Walkway,Active,,83.423023
2628,Sidewalk,Active,Concrete,154.809402
2629,Sidewalk,Active,Concrete,89.38822
2630,Sidewalk,Active,Concrete,40.393092
2631,Sidewalk,Active,Concrete,13.658661
2632,Sidewalk,Active,Concrete,134.894643
2633,Sidewalk,Active,Concrete,38.603237
2634,Sidewalk,Active,Concrete,82.560328
2635,Sidewalk,Active,Concrete,54.247996
2636,Sidewalk,Active,Concrete,44.9115
2637,Sidewalk,Active,Concrete,72.511182
2638,Sidewalk,Active,Concrete,23.431749
2639,Community Trail,Active,,39.148823
2640,Sidewalk,Active,Concrete,26.906157
2641,Community Trail,Active,Asphalt,81.060435
2642,Multi Use,Active,,183.613651
2643,Walkway,Active,Asphalt,71.391038
2644,Sidewalk,Active,Concrete,24.90809
2645,Community Trail,Active,Stonedust,179.194725
2646,Sidewalk,Active,Concrete,61.493223
2647,Sidewalk,Active,Concrete,132.339319
2648,Sidewalk,Active,Concrete,5.364242
2649,Sidewalk,Active,Concrete,36.217546
2650,Sidewalk,Active,Concrete,148.831609
2651,Sidewalk,Active,Concrete,240.010566
2652,Sidewalk,Active,Concrete,272.072426
2653,Sidewalk,Active,Concrete,85.083047
2654,Sidewalk,Active,Concrete,9.908113
2655,Community Trail,Active,Asphalt,8.569078
2656,Sidewalk,Active,Concrete,75.382703
2657,Sidewalk,Active,Concrete,62.378757
2658,Sidewalk,Active,Concrete,48.472837
2659,Sidewalk,Active,Concrete,165.656891
2660,Sidewalk,Active,Concrete,93.625146
2661,Sidewalk,Active,Concrete,144.479132
2662,Sidewalk,Active,Concrete,10.833993
2663,Sidewalk,Active,Concrete,133.703554
2664,Sidewalk,Active,Concrete,239.556622
2665,Community Trail,Active,Stonedust,89.01035
2666,Sidewalk,Active,Concrete,79.821168
2667,Sidewalk,Active,Concrete,167.574853
2668,Sidewalk,Active,Concrete,78.52045
2669,Sidewalk,Active,Concrete,144.572557
2670,Sidewalk,Active,Concrete,200.612729
2671,Sidewalk,Active,Concrete,198.368056
2672,Sidewalk,Active,Concrete,53.204313
2673,Sidewalk,Active,Concrete,63.642983
2674,Sidewalk,Active,Concrete,103.842653
2675,Sidewalk,Active,Concrete,89.369164
2676,Sidewalk,Active,Concrete,135.167717
2677,Walkway,Active,Asphalt,67.221309
2678,Sidewalk,Active,Concrete,31.276324
2679,Sidewalk,Active,Concrete,115.986732
2680,Sidewalk,Active,Concrete,479.60712
2681,Sidewalk,Active,Concrete,202.211911
2682,Community Trail,Active,Mulch,213.878122
2683,Sidewalk,Active,Concrete,62.371733
2684,Sidewalk,Active,Concrete,120.414496
2685,Sidewalk,Active,Concrete,110.89614
2686,Sidewalk,Active,Concrete,62.317634
2687,Sidewalk,Active,Concrete,35.137637
2688,Sidewalk,Active,Concrete,40.481285
2689,Sidewalk,Active,Concrete,259.98121
2690,Sidewalk,Active,Concrete,74.230525
2691,Sidewalk,Active,Concrete,21.151846
2692,Sidewalk,Active,Concrete,109.931625
2693,Sidewalk,Active,Concrete,6.519979
2694,Sidewalk,Active,Concrete,26.321627
2695,Multi Use,Active,,207.521451
2696,Sidewalk,Active,Concrete,76.000962
2697,Sidewalk,Active,Concrete,171.978409
2698,Sidewalk,Active,Concrete,81.85211
2699,Sidewalk,Active,Concrete,14.771061
2700,Sidewalk,Active,Concrete,7.074799
2701,Sidewalk,Active,Concrete,27.081858
2702,Sidewalk,Active,Concrete,38.971051
2703,Sidewalk,Active,Concrete,47.943174
2704,Sidewalk,Active,Concrete,128.717489
2705,Sidewalk,Active,Concrete,317.286727
2706,Walkway,Active,,34.989508
2707,Sidewalk,Active,Concrete,50.099918
2708,Sidewalk,Active,Concrete,90.072543
2709,Sidewalk,Active,Concrete,46.809492
2710,Sidewalk,Active,Concrete,99.561691
2711,Sidewalk,Active,Concrete,177.096671
2712,Sidewalk,Active,Concrete,76.7264
2713,Sidewalk,Active,Concrete,57.967367
2714,Sidewalk,Active,Concrete,9.399098
2715,Sidewalk,Active,Concrete,25.690186
2716,Sidewalk,Active,Concrete,71.475968
2717,Sidewalk,Active,Concrete,35.934475
2718,Community Trail,Active,,146.879339
2719,Sidewalk,Active,Concrete,78.473199
2720,Sidewalk,Active,Concrete,258.091581
2721,Sidewalk,Active,Concrete,46.653595
2722,Sidewalk,Active,Concrete,35.821448
2723,Sidewalk,Active,Concrete,116.249078
2724,Sidewalk,Active,Concrete,75.202869
2725,Sidewalk,Active,Concrete,3.046575
2726,Sidewalk,Active,Concrete,66.11014
2727,Sidewalk,Active,Concrete,30.65289
2728,Sidewalk,Active,Concrete,86.059989
2729,Sidewalk,Active,Concrete,9.003978
2730,Sidewalk,Active,Concrete,133.43964
2731,Sidewalk,Active,Concrete,85.500087
2732,Sidewalk,Active,Concrete,98.176092
2733,Sidewalk,Active,Concrete,204.486894
2734,Sidewalk,Active,Concrete,206.710487
2735,Walkway,Active,Asphalt,148.365034
2736,Sidewalk,Active,Concrete,238.672214
2737,Sidewalk,Active,Concrete,30.811636
2738,Sidewalk,Active,Concrete,69.589061
2739,Walkway,Active,Concrete,69.367164
2740,Sidewalk,Active,Concrete,57.511586
2741,Sidewalk,Active,Concrete,428.987979
2742,Sidewalk,Active,Concrete,96.971649
2743,Sidewalk,Active,Concrete,164.702221
2744,Sidewalk,Active,Concrete,441.9097
2745,Sidewalk,Active,Concrete,6.455555
2746,Sidewalk,Active,Concrete,87.411569
2747,Multi Use,Active,,236.579797
2748,Sidewalk,Active,Concrete,412.01796
2749,Sidewalk,Active,Concrete,200.883863
2750,Sidewalk,Active,Concrete,96.258501
2751,Sidewalk,Active,Concrete,80.469216
2752,Sidewalk,Active,,31.659044
2753,Walkway,Active,,66.794199
2754,Sidewalk,Active,Concrete,41.883961
2755,Sidewalk,Active,Concrete,111.671366
2756,Sidewalk,Active,Concrete,473.528969
2757,Sidewalk,Active,Concrete,76.464784
2758,Sidewalk,Active,Concrete,51.393484
2759,Sidewalk,Active,Concrete,365.486824
2760,Sidewalk,Active,Concrete,73.890545
2761,Sidewalk,Active,Concrete,39.633171
2762,Sidewalk,Active,Concrete,68.051068
2763,Community Trail,Active,Stonedust,88.527894
2764,Sidewalk,Active,Concrete,168.479956
2765,Sidewalk,Active,Concrete,145.887995
2766,Walkway,Active,,40.185104
2767,Community Trail,Active,,228.326836
2768,Sidewalk,Active,Concrete,105.739196
2769,Sidewalk,Active,Concrete,158.836845
2770,Sidewalk,Active,Concrete,58.595303
2771,Sidewalk,Active,Concrete,276.659769
2772,Sidewalk,Active,Concrete,159.535496
2773,Sidewalk,Active,Concrete,79.581309
2774,Sidewalk,Active,Concrete,135.624682
2775,Sidewalk,Active,Concrete,36.371133
2776,Sidewalk,Active,Concrete,111.719915
2777,Community Trail,Active,Asphalt,48.031627
2778,Sidewalk,Active,Concrete,77.196025
2779,Sidewalk,Active,Concrete,162.825201
2780,Sidewalk,Active,Concrete,123.639427
2781,Sidewalk,Active,Concrete,139.315349
2782,Sidewalk,Active,Concrete,59.850749
2783,Sidewalk,Active,Concrete,89.848437
2784,Sidewalk,Active,Concrete,120.719028
2785,Sidewalk,Active,Concrete,68.418407
2786,Sidewalk,Active,Concrete,7.797712
2787,Sidewalk,Active,Concrete,203.691456
2788,Sidewalk,Active,Concrete,44.869579
2789,Sidewalk,Active,Concrete,267.740206
2790,Sidewalk,Active,Concrete,119.785221
2791,Sidewalk,Active,Concrete,67.823308
2792,Sidewalk,Active,Concrete,66.317386
2793,Sidewalk,Active,Concrete,35.937701
2794,Sidewalk,Active,Concrete,83.801369
2795,Sidewalk,Active,Concrete,36.0827
2796,Sidewalk,Active,Concrete,157.396227
2797,Sidewalk,Active,Concrete,5.395232
2798,Sidewalk,Active,Concrete,172.987107
2799,Sidewalk,Active,Concrete,3.113815
2800,Sidewalk,Active,Concrete,28.922686
2801,Sidewalk,Active,Concrete,130.839395
2802,Sidewalk,Active,Concrete,2.625939
2803,Sidewalk,Active,Concrete,105.062043
2804,Sidewalk,Active,Concrete,269.734467
2805,Walkway,Active,Asphalt,50.481647
2806,Sidewalk,Active,Concrete,102.91584
2807,Community Trail,Active,Stonedust,174.32691
2808,Sidewalk,Active,Concrete,40.727152
2809,Community Trail,Active,Asphalt,218.249489
2810,Sidewalk,Active,Concrete,393.959249
2811,Sidewalk,Active,Concrete,70.48203
2812,Sidewalk,Active,Concrete,37.853029
2813,Sidewalk,Active,Concrete,105.428057
2814,Community Trail,Active,Asphalt,436.287734
2815,Sidewalk,Active,Concrete,119.549168
2816,Sidewalk,Active,Concrete,102.315451
2817,Community Trail,Active,,86.613225
2818,Sidewalk,Active,Concrete,6.047815
2819,Sidewalk,Active,Concrete,87.871193
2820,Sidewalk,Active,Concrete,16.029983
2821,Sidewalk,Active,Concrete,98.314002
2822,Sidewalk,Active,Concrete,86.06706
2823,Sidewalk,Active,Concrete,192.667809
2824,Sidewalk,Active,Concrete,148.391233
2825,Sidewalk,Active,Concrete,78.56294
2826,Sidewalk,Active,Concrete,11.942243
2827,Walkway,Active,Asphalt,38.508712
2828,Sidewalk,Active,Concrete,59.015394
2829,Sidewalk,Active,Concrete,166.854571
2830,Sidewalk,Active,Concrete,5.77384
2831,Sidewalk,Active,Concrete,195.023739
2832,Sidewalk,Active,Concrete,153.417215
2833,Sidewalk,Active,Concrete,226.906934
2834,Sidewalk,Active,Concrete,579.250385
2835,Sidewalk,Active,Concrete,8.90722
2836,Sidewalk,Active,Concrete,8.031506
2837,Sidewalk,Active,Concrete,7.563582
2838,Sidewalk,Active,Concrete,68.507559
2839,Sidewalk,Active,Concrete,11.347085
2840,Sidewalk,Active,Concrete,9.522241
2841,Sidewalk,Active,Concrete,108.004841
2842,Sidewalk,Active,Concrete,35.327945
2843,Sidewalk,Active,Concrete,16.395155
2844,Sidewalk,Active,Concrete,3.701576
